"","County","Quant90","Quant95","Quant99"
"90%141","F37085",22.37929408,30.76758832,51.674364818
"90%142","F37093",20.496301862,27.750783035,47.697812942
"90%143","F37143",22.711142874,32.704489768,49.9111548656
"90%144","F13313",18.308682852,24.820536634,42.5402440408
"90%145","F37077",17.280292662,24.524682954,42.874952654
"90%146","F37095",20.79661202,29.031983538,45.2543417057999
"90%147","F13009",18.31020005,23.473250206,38.4857899624
"90%148","F45039",17.47458254,25.110932037,37.776333865
"90%149","F13029",19.180484838,26.305606045,58.0135303998
"90%150","F13275",21.062472236,28.275506859,52.5323194517999
"90%151","F13099",17.517057172,24.20725718,41.66864568
"90%152","F13065",20.755991683,26.978141577,50.0483541415
"90%153","F37189",16.628612268,21.438285632,31.209526543
"90%154","F45055",19.126027275,23.0117545595,35.4806427244
"90%155","F37113",16.477743618,23.12146156,38.1822306688
"90%156","F37043",18.489685707,26.3980429545,39.1909541756
"90%157","F45073",17.0527245,24.5869846195,46.5992090876999
"90%158","F45083",16.341688558,25.098950846,41.143403252
"90%159","F13193",17.306724084,24.352069056,39.0945654736
"90%160","F13007",18.333541805,25.083260451,41.6473050491999
"90%161","F13083",17.5696154,22.994807735,40.412115355
"90%162","F13095",19.392866613,28.3005332875,49.6514867176
"90%163","F13205",18.2182894,27.48363168,44.21644733
"90%164","F13253",19.863828618,25.586171443,39.871371585
"90%165","F13249",17.959038441,24.5739999945,39.3215424163
"90%166","F37041",25.273055655,33.8535973354999,58.8182361997
"90%167","F13151",18.502282645,24.279402075,35.3416304325
"90%168","F37073",19.77003642,28.613745364,44.0454547264
"90%169","F13269",17.593245246,26.554698112,40.8047886498
"90%170","F37139",24.412790744,31.8280639975,49.8508952498999
"90%171","F37075",19.15133333,26.29849999,39.62743331
"90%172","F37039",19.173138864,25.75886108,34.5477554344
"90%173","F37019",20.09070315,29.37607027,44.128914075
"90%174","F37083",18.636675983,26.4288009525,48.7187259042999
"90%175","F37099",15.376824275,21.1890202325,37.3556620750001
"90%176","F37185",19.70710149,27.32108695,46.6040219790001
"90%177","F37131",20.284471972,28.089685437,49.4618516660001
"90%178","F13033",18.361324715,25.59596149,49.8647519949999
"90%179","F13291",18.265779684,26.074632777,40.6146202096001
"90%180","F13293",17.70688877,22.91599986,33.1129333499999
"90%181","F13297",19.691434808,27.2954021479999,38.9926631193
"90%182","F13303",16.070111281,22.1046391355,40.2431359682001
"90%183","F13305",20.34117531,27.288319621,50.1455423144001
"90%184","F13019",18.186707694,25.935446032,43.5419938352
"90%185","F13309",18.613022837,24.450409063,43.2603910979
"90%186","F13073",19.244444432,27.479688986,49.5530978472001
"90%187","F13091",18.516394342,26.771921182,46.268563428
"90%188","F13135",18.432761887,25.0126903875,37.9768126247
"90%189","F13085",20.085535765,26.73580344,46.895821426
"90%190","F13167",17.029840909,23.265011393,38.1967046378003
"90%191","F13163",18.013968394,28.393078898,46.3135788676
"90%192","F37009",14.558656282,21.302468788,35.2258437464
"90%193","F13103",19.953515922,31.49185483,52.5696116314
"90%194","F13173",18.237076798,28.406461716,52.6784000839998
"90%195","F13119",19.39109763,24.9770730825,43.6530485144999
"90%196","F37021",13.21566323,19.557474555,26.0542499295
"90%197","F37023",16.3531081,24.116216205,38.3096959775
"90%198","F37111",15.859909116,23.0535984105,36.2150501006
"90%199","F13271",16.743587268,23.213460452,41.3627618871999
"90%200","F13105",18.906607145,28.5349107125,48.504714433
"90%201","F13185",21.015661433,27.9606231315,64.1431108064995
"90%202","F13263",17.99310339,24.51539657,39.4904999740001
"90%203","F37047",20.03535716,26.489457245,45.2725999479999
"90%204","F13139",19.010707718,27.635077016,41.1171876447997
"90%205","F13153",17.190901593,21.7939425715,39.7867360704
"90%206","F13229",22.637816522,33.240642707,56.0748836545
"90%207","F13155",15.85698115,21.868679205,41.5357737360001
"90%208","F13181",22.614789317,29.588960383,49.782644705
"90%209","F13183",19.803877177,26.5316228715,49.020431566
"90%210","F13207",15.65883919,21.9016070325,33.7700267634999
"90%211","F13219",20.188322674,27.1508871935,46.3177774580995
"90%212","F13225",18.915550137,24.177074931,47.1198951202
"90%213","F13239",20.88423091,28.498865455,48.2114231700001
"90%214","F13243",18.631406154,26.529062458,41.4774751372002
"90%215","F37033",17.022187432,22.248937502,45.5163300584
"90%216","F37089",16.723818251,24.302054585,41.4945799717
"90%217","F13259",19.00615381,24.9967693,38.828307762
"90%218","F13159",16.60953201,22.912179271,40.7822602561
"90%219","F13117",19.142238084,26.146690366,36.7391001652
"90%220","F37071",18.940313696,26.43129413,38.0918236312
"90%221","F37177",23.310764095,30.08511458,54.0946909542996
"90%222","F37059",19.609375045,24.85437491,36.4554122575
"90%223","F13265",17.855607108,23.7999464145,38.9963799691
"90%224","F13279",18.318538502,26.013384595,48.9948668476004
"90%225","F13285",16.275420302,23.58734787,39.4894085586
"90%226","F13289",17.36788465,23.68115381,41.468346242
"90%227","F13223",16.458272758,22.8057613215,35.2730704608
"90%228","F13113",17.70296309,22.06037027,35.16107393
"90%229","F13157",19.258000004,27.217123136,39.3911307995999
"90%230","F13287",18.915684802,24.3768912925,36.1814435396
"90%231","F13031",20.508560021,29.197714973,60.6245078964999
"90%232","F13187",19.353190394,26.120238124,46.8464239103999
"90%233","F13255",18.57781252,24.01953131,37.4044063229999
"90%234","F13281",18.42416672,26.12916658,41.0814166660001
"90%235","F13319",15.699909001,21.806659062,39.0463333357998
"90%236","F13177",18.96153053,25.617295745,42.9256225824999
"90%237","F13267",19.148714312,26.661857163,49.3826218732002
"90%238","F13197",18.654682294,24.99815675,35.968776408
"90%239","F13039",18.698669437,27.757868381,47.935643001
"90%240","F37011",15.91924335,19.243243353,30.5293186431999
"90%241","F13045",18.810472202,23.38941669,32.8119442972
"90%242","F13129",15.78209259,23.0893056379999,36.5696258843
"90%243","F13241",19.483698128,27.441849028,52.39477356
"90%244","F13175",17.600717924,23.361307618,39.1150326208
"90%245","F13251",19.277847854,28.946891332,49.9158219144
"90%246","F13301",18.88980488,24.958390268,48.8718048076
"90%247","F37141",20.637171146,27.563369352,45.2792937048
"90%248","F13043",21.760771465,35.1626856705,57.0134199457997
"90%249","F13071",19.47301205,26.698493785,45.20674222
"90%250","F37035",18.18974576,24.5799152475,36.1105507355
"90%251","F45015",22.90559324,30.883870055,44.61556499
"90%252","F45037",17.822621474,27.1180270214999,56.5637770010001
"90%253","F45075",19.271933313,25.3817302615,39.2629405471
"90%254","F13137",20.853333375,27.0378690775,50.295464173
"90%255","F45071",19.027977824,28.377588953,45.7353310774001
"90%256","F13165",20.009884678,27.5822692499999,57.7055074039997
"90%257","F13005",19.046023826,29.6821308845,45.3701594448
"90%258","F37119",19.61164189,26.994135725,39.1699999
"90%259","F37127",19.919774954,27.488775015,45.8550174503999
"90%260","F37115",14.456125348,19.419014976,26.68875217
"90%261","F37167",22.427704925,30.795573685,46.253763903
"90%262","F13191",19.111294155,27.9814999795,57.5278454841001
"90%263","F13245",19.12319153,29.65744684,51.8965958640001
"90%264","F13317",18.232349251,26.63468119,41.7167755389
"90%265","F13079",16.829808648,20.5071277525,35.1735426151
"90%266","F37055",19.659352958,29.01185978,51.7271980514
"90%267","F13047",18.545695478,24.749739148,46.8439218949
"90%268","F13067",15.907493642,21.243297937,33.6492213240001
"90%269","F37195",20.820377228,30.064641435,51.2582983972
"90%270","F45063",20.62386483,29.0882387865,49.9088936231995
"90%271","F13055",18.80419994,23.430499835,36.763199835
"90%272","F45069",20.987780746,28.915876789,41.6331445255999
"90%273","F37061",21.026302478,28.565041954,56.6311564538003
"90%274","F45011",20.314937383,28.369450046,44.0600710876
"90%275","F13075",19.02200007,26.570000035,41.76797138
"90%276","F13209",19.26894444,25.32319451,46.4532012020001
"90%277","F13027",23.291764674,30.35985295,49.3377646088
"90%278","F13051",18.652220545,26.2795955775,58.9044911271
"90%279","F13061",20.66406898,26.5979998079999,44.6452552844
"90%280","F13215",17.572687399,26.368593933,41.1602155054998
"90%281","F13321",17.59407597,24.265721523,38.0926228856
"90%282","F13025",21.40809527,31.10531731,56.5006746
"90%283","F45021",16.42706342,23.619404847,42.4911920274
"90%284","F37117",22.190507235,31.1480436175,50.818811387
"90%285","F45067",19.89737492,26.988034712,42.4251943822
"90%286","F13237",16.063988096,20.577959923,40.0535322266002
"90%287","F13257",20.21100004,27.931923093,46.9979157604
"90%288","F13011",19.722374962,25.022500074,41.7325126183999
"90%289","F37183",21.324500007,26.3925317575,46.5442627903
"90%290","F37105",22.34717961,33.808076955,51.605051178
"90%291","F37015",21.38773827,28.522537391,45.3696673622
"90%292","F37159",21.630219168,27.343479432,43.4133038891999
"90%293","F37001",19.468642857,29.535898213,46.1301647094999
"90%294","F13145",16.91712123,22.6728408275,35.377697015
"90%295","F13273",18.884000048,26.491882374,42.0612783879999
"90%296","F13221",19.54244622,25.7496768925,43.0260447035
"90%297","F37123",20.734649238,26.299805223,39.8558857224
"90%298","F37179",21.345416708,27.683718736,43.9249915818
"90%299","F37029",23.656466755,31.0987555645,43.1956088018
"90%300","F45079",19.409625014,27.25946425,42.6317821476
"90%301","F37013",23.472251875,31.681862867,53.4274870874001
"90%302","F13315",17.477490198,25.174588188,44.128349022
"90%303","F45017",19.41993213,25.167016948,43.8624541388
"90%304","F13283",17.073928659,25.5459463575,40.4794782274
