"","County","Quant90","Quant95","Quant99"
"90%229","F13157",35.3826267682589,35.952479149745,37.3353229449345
"90%230","F13287",35.8297260781993,36.5949172973633,37.7773436388762
"90%231","F13031",36.6699058456421,37.3141551246643,38.7477849861145
"90%232","F13187",32.9421806698753,33.614059430077,34.7440157027472
"90%233","F13255",35.3973375797271,36.0093187212944,37.0901575016976
"90%234","F13281",30.6817916075389,31.2240167697271,32.6955923032761
"90%235","F13319",36.9012969277122,37.7744833859531,38.8885528483535
"90%236","F13177",36.2673223534409,36.9506468169543,38.1972743583212
"90%237","F13267",36.6055999101911,37.3800214440482,38.6196149618966
"90%238","F13197",35.8565803827024,36.4260058159922,37.7464665551279
"90%239","F13039",35.4266399504009,36.0126482993678,37.0476961461117
"90%240","F37011",27.9590756802946,28.6247323886768,29.9169983569996
"90%241","F13045",34.3460889816284,34.9451846864489,36.2587189706167
"90%242","F13129",35.0369183999521,35.9964687347412,37.4615759941384
"90%243","F13241",31.6957244729096,32.2424321372554,33.7261682445598
"90%244","F13175",36.8808033935026,37.7482076009115,38.8702860801241
"90%245","F13251",36.6578911739847,37.3183740781701,38.9032674830893
"90%246","F13301",36.3542244143602,37.0558903205686,38.3100769768692
"90%247","F37141",35.0990884454401,36.0460388080494,37.0783434398754
"90%248","F13043",36.6739142935616,37.3455260358538,38.765215914045
"90%249","F13071",35.7353036076189,36.3534891703043,37.4744236194656
"90%250","F37035",34.3517355967376,35.2171185897569,36.6062627087609
"90%251","F45015",36.1101705906755,36.749472854097,37.9300391974153
"90%252","F45037",37.1383567810059,37.9032513798894,38.9451801722758
"90%253","F45075",36.5006156643954,37.2911291434548,38.5215833670876
"90%254","F13137",33.3575809297107,34.028438000452,35.3378133528573
"90%255","F45071",36.9100444200304,37.5468354458279,38.6170523028904
"90%256","F13165",36.6346308341393,37.3485152904804,38.9436038031945
"90%257","F13005",36.3093476068406,36.9681811105637,38.0695071247646
"90%258","F37119",35.4208791285385,36.1622841305203,37.6845968222912
"90%259","F37127",35.4079674339294,36.3757549571991,37.8452666788101
"90%260","F37115",30.9391522194023,31.6476896001332,32.7137252830391
"90%261","F37167",35.8223082245373,36.4949817469863,37.9874751469346
"90%262","F13191",35.9828647725723,36.6101147651672,37.8876725712945
"90%263","F13245",36.608148940066,37.4627447168878,38.5634655566926
"90%264","F13317",36.2779449794603,36.9183088109113,38.1168437349623
"90%265","F13079",36.2187234269812,36.8987488442279,37.921671153941
"90%266","F37055",32.3765362646065,33.244278418784,34.5966593974244
"90%267","F13047",34.7451216987942,35.4043477597444,36.9608979963219
"90%268","F13067",34.4894001737554,35.2471336851728,36.6821561545514
"90%269","F37195",35.6547283964337,36.6374189484794,37.9801473380034
"90%270","F45063",36.5373945562689,37.3465721611504,38.4097606315269
"90%271","F13055",34.7683598480225,35.6319340133667,36.8362371566773
"90%272","F45069",36.0805341955733,37.0354000039297,38.2349629943011
"90%273","F37061",35.3829124514796,36.1759151843416,37.4180629672524
"90%274","F45011",36.7665748405457,37.430188794136,38.5998397226333
"90%275","F13075",35.7092744663783,36.3293715776716,37.5286764984131
"90%276","F13209",36.5037723753187,37.3338666915894,38.6149966663785
"90%277","F13027",35.5514411253088,36.156686777227,37.4171938985937
"90%278","F13051",35.4888352338005,36.1306088671965,37.2667156208262
"90%279","F13061",35.5168896642224,36.2723655963766,37.3897435497415
"90%280","F13215",36.2197687864304,36.7335030555725,37.7607467675209
"90%281","F13321",35.857858314997,36.5849558480179,37.6931090671201
"90%282","F13025",36.2710762023926,36.869417535691,37.8252751195998
