"","County","Quant90","Quant95","Quant99"
"90%125","F13307",30.1128428867885,31.0352857249124,32.7510535948617
"90%126","F37173",24.329556902149,25.1197948866253,26.7633858610709
"90%127","F37091",28.274963979252,29.4651458708966,32.0014334319068
"90%128","F37051",28.8755525608653,29.674856754185,31.9885832564364
"90%129","F37193",26.4811473746049,27.550068371756,29.1638348796912
"90%130","F37163",28.7200083779289,29.5217328345026,32.0825228169581
"90%131","F37137",28.2697624386058,29.0981858264699,31.3145663595761
"90%132","F37187",28.3537559453179,29.4378044128418,31.8914982419855
"90%133","F37125",28.2353433860923,29.222020690846,31.3193409919739
"90%134","F37155",29.0318958416791,29.8287247066767,32.230684188789
"90%135","F37171",26.7250282422234,28.0113706229715,29.7949870767032
"90%136","F45029",29.8158400585033,30.5276459531431,32.3578259266041
"90%137","F37031",27.5095650845263,28.3856053743018,30.2352726189487
"90%138","F45059",28.3482641723921,29.1965999837192,30.7614088839405
"90%139","F37005",23.4463225703086,24.4537323059574,26.4384987824963
"90%140","F13101",31.018259970347,31.7462883345286,33.2033974545796
"90%141","F37085",28.3035153063605,29.3218399362003,31.6862853779512
"90%142","F37093",28.7660867799003,29.6661055834788,31.9655402590194
"90%143","F37143",28.2085347078285,29.3248264740925,31.0445163189635
"90%144","F13313",27.5523365206835,28.6810219276242,30.231778517002
"90%145","F37077",27.5003902528344,28.8051512881023,30.9923126839428
"90%146","F37095",27.779171617435,28.6795306096312,30.5304088292357
"90%147","F13009",29.9899250411987,30.9264874649048,32.2093789348603
"90%148","F45039",28.9026602476546,29.6283485579259,31.1828422135288
"90%149","F13029",30.0887000517412,30.9067075411479,32.3681533472466
"90%150","F13275",30.9614861329396,31.7516791767544,33.2032974910736
"90%151","F13099",31.1924371664865,31.9284156526838,33.6359820218767
"90%152","F13065",30.9058166821798,31.6756757100423,32.9211512012482
"90%153","F37189",22.3607550796198,23.4806061297047,25.2732003612907
"90%154","F45055",28.904860052629,29.782686365301,31.5757303629788
"90%155","F37113",23.8558025409014,24.6888615803841,26.3197579887586
"90%156","F37043",24.6519142368862,25.4240227018084,26.9903966598511
"90%157","F45073",27.1426183856264,28.0478285517011,29.9558562391631
"90%158","F45083",27.7249754452315,28.6517368879475,30.4124540510334
"90%159","F13193",29.9668896839536,31.0339741673963,32.5777697503978
"90%160","F13007",31.2866000096004,32.1364730834961,33.7595443089803
"90%161","F13083",26.6489923477173,27.7130346591656,29.5387739313566
"90%162","F13095",30.9558756086561,31.8546710671319,33.5300355275472
"90%163","F13205",31.0390657926861,31.871192021119,33.3845342435335
"90%164","F13253",31.8005028206961,32.5228143692016,33.7509943913051
"90%165","F13249",29.9255000187801,30.7781770486098,32.4591908117441
"90%166","F37041",28.2297777705722,29.3315833621555,31.344554544025
"90%167","F13151",28.3273739358654,29.2004022971443,30.7807165593686
"90%168","F37073",28.5584581756592,29.7283526888761,32.0740527059382
"90%169","F13269",29.5310604167435,30.5746887710859,32.3162591401586
"90%170","F37139",28.0215720509374,29.1491952674334,30.8124376580881
"90%171","F37075",24.9261555311415,25.804680074056,27.1979301461114
"90%172","F37039",26.0689832263523,26.9764318890042,28.4185110547808
"90%173","F37019",28.8405875116587,29.5278757870197,31.513616887033
"90%174","F37083",28.0917777873852,29.3193342968269,31.6433318452482
