"","County","Quant90","Quant95","Quant99"
"90%141","F37085",26.030470652,37.787976454,75.3108468588
"90%142","F37093",23.236226326,32.3033393719999,71.1122528236001
"90%143","F37143",27.127857109,36.4646734775,68.6707304569999
"90%144","F13313",27.413295029,33.6248537315,57.2594958946
"90%145","F37077",27.780731735,37.9389939375,64.8943477339998
"90%146","F37095",32.844267766,47.156147471,83.2820371666
"90%147","F13009",25.511624941,36.936937535,53.2142523324
"90%148","F45039",25.829019379,45.600096975,70.3820494927
"90%149","F13029",20.78689393,35.128674355,119.06899204
"90%150","F13275",26.353819425,36.014270845,82.320138625
"90%151","F13099",22.730428636,36.935885836,53.3869943092001
"90%152","F13065",20.59784159,32.5515499425,68.7065076967
"90%153","F37189",22.438387681,35.499336833,68.4245407080997
"90%154","F45055",25.655433628,39.261054506,83.1776701475001
"90%155","F37113",30.116948814,38.765538578,70.1000820788001
"90%156","F37043",27.327600229,35.3179714145,61.9409028556
"90%157","F45073",31.421142805,45.8097600885,74.4159951748
"90%158","F45083",35.894918,46.071545075,72.922385197
"90%159","F13193",26.788965525,38.7641120625,52.3703981363
"90%160","F13007",22.248791544,30.442520641,65.7533124576
"90%161","F13083",26.723307594,34.575576679,56.1781308964001
"90%162","F13095",21.772355516,30.121533365,65.6309822999999
"90%163","F13205",21.679552582,34.895381639,63.4680262795996
"90%164","F13253",25.575599914,37.6654000309999,65.4846853848
"90%165","F13249",25.139615525,35.3658653725,48.0062693905002
"90%166","F37041",28.449138865,37.2083752885,90.8612245770997
"90%167","F13151",29.538956622,43.69560856,73.512399844
"90%168","F37073",26.786472589,39.349454589,92.4070308723999
"90%169","F13269",25.959113184,35.349500031,49.472937603
"90%170","F37139",27.18697685,42.15813965,74.012418772
"90%171","F37075",26.461280004,30.431511078,52.7225866632
"90%172","F37039",24.647305532,32.4399027809999,53.9858973444
"90%173","F37019",27.694328187,41.1869608955,98.2768474587
"90%174","F37083",25.795740695,32.54900473,66.3525879774998
"90%175","F37099",28.031135226,36.039000094,73.26546596
"90%176","F37185",29.738388374,39.86733339,58.9507506084
"90%177","F37131",26.454820246,36.692752646,66.9450957561
"90%178","F13033",18.930546983,33.759448684,66.0403659629
"90%179","F13291",32.526061292,40.384346948,74.4409806913
"90%180","F13293",26.129288854,37.010511228,52.6484889581996
"90%181","F13297",29.636934659,41.573663132,71.0386498846997
"90%182","F13303",23.714381368,34.866469159,73.3170019493
"90%183","F13305",24.05816492,41.746670121,81.3281917580002
"90%184","F13019",22.484307731,35.6834998305,62.4111830377
"90%185","F13309",21.992909052,32.9778862619999,72.1615907465999
"90%186","F13073",34.004622238,43.123200118,76.7804708460002
"90%187","F13091",23.75019713,34.416985889,55.8121564047
"90%188","F13135",32.401872938,41.079904754,70.2421399848001
"90%189","F13085",32.74910729,51.562768085,88.2140176675
"90%190","F13167",23.001568137,36.105556826,71.2270339135
"90%191","F13163",20.384342192,37.995236828,58.7213735763998
"90%192","F37009",22.92031258,36.132265535,65.3133283580003
"90%193","F13103",24.002869686,32.059376789,87.4674146447998
"90%194","F13173",21.473846138,36.6368461639999,81.0790917383995
"90%195","F13119",32.239658586,42.298756112,64.5142098672
"90%196","F37021",18.231908219,28.3100612785,49.2504968198998
"90%197","F37023",28.55417579,40.5739391715,77.4405474899
"90%198","F37111",28.59287885,40.834015175,68.9272423830002
"90%199","F13271",18.633650728,27.954317438,63.5779870976001
"90%200","F13105",29.2602713040001,45.512124934,68.8344605881999
"90%201","F13185",24.450369248,37.036961569,89.1965645239999
"90%202","F13263",27.834741484,36.825241262,56.4629259889
"90%203","F37047",24.746721446,43.696674983,92.5952633157999
"90%204","F13139",33.77089847,45.961803228,84.0224432038001
"90%205","F13153",23.071772027,32.671262263,48.3000657265
"90%206","F13229",20.27983674,41.7580207039999,82.2696572813997
"90%207","F13155",21.340207598,30.550113093,66.4556627923999
"90%208","F13181",32.30731596,47.7715786639999,72.8483368416
"90%209","F13183",22.63043847,39.0525440275,92.8041651377
"90%210","F13207",25.484440992,33.246919664,57.4203052729
"90%211","F13219",29.727516214,46.5499997845,75.6662130406
"90%212","F13225",24.844750062,36.113725107,47.10475008
"90%213","F13239",26.420076928,36.186846274,70.3766919836
"90%214","F13243",25.772718826,32.686343666,59.9479124684
"90%215","F37033",27.58228119,40.662359466,73.7818841380001
"90%216","F37089",31.224036378,44.316363653,75.1751925192
"90%217","F13259",25.548661617,39.164592149,62.0253491896
"90%218","F13159",28.08849053,35.4585000455,52.9575810501001
"90%219","F13117",32.722597835,46.0305116845,80.6578835275002
"90%220","F37071",32.728388216,42.332947114,74.5109610308
"90%221","F37177",27.315483022,42.6158202279999,68.2433618015999
"90%222","F37059",28.046099952,42.38894953,67.4143995808001
"90%223","F13265",27.900142864,37.246000208,64.2940995008001
"90%224","F13279",18.980461499,31.208125187,82.7523214752001
"90%225","F13285",25.106231887,40.678855065,69.8541401375001
"90%226","F13289",23.96211543,31.17315389,41.798753636
"90%227","F13223",22.507500029,36.6015569335,53.8397000755001
"90%228","F13113",29.902274224,42.2960188329999,75.511377199
"90%229","F13157",33.77161563,44.967731048,72.1411767976001
"90%230","F13287",24.498695516,31.2583042999999,64.7815047152
"90%231","F13031",21.008800076,31.5590301689999,86.0051158752
"90%232","F13187",38.334095362,51.211380877,96.0323053924002
"90%233","F13255",27.054656229,45.7322032315,72.6972217397999
"90%234","F13281",31.538333522,40.237499838,71.4228572144
"90%235","F13319",22.419560631,30.407537696,46.9485498434
"90%236","F13177",21.051204079,31.1895101305,51.8666819663005
"90%237","F13267",19.18228577,31.21271426,85.6140144989998
"90%238","F13197",23.645529334,29.637450806,60.1904234788
"90%239","F13039",24.359368438,33.955041974,83.3262250762
"90%240","F37011",21.971567588,33.07637811,76.0329875757999
"90%241","F13045",25.5997334,36.917680343,67.4140665794
"90%242","F13129",28.88537043,36.913426035,56.943885437
"90%243","F13241",35.939916932,47.856339594,79.9613885308001
"90%244","F13175",24.390615338,35.608538459,63.5690775527999
"90%245","F13251",19.682826145,35.001657705,85.1420596569999
"90%246","F13301",27.570829222,41.651853908,71.418614192
"90%247","F37141",25.24031532,40.8952882435,89.6270639953996
"90%248","F13043",24.661714198,35.325799904,95.5669251373999
"90%249","F13071",22.918639789,35.049198814,56.9239120096999
